id,Internal Reference,Supplier / Supplier,Name,Brand,Model,description,Category,Unit of Measure,Can be Sold,Can be Purchased,Product Type,Procurement Method,Supply Method,Supplier / Supplier Pricelist / Unit Price,Supplier / Supplier Pricelist / Quantity,Supplier / Delivery Lead Time,seller_ids/min_qty
Product_01793,93K0170,M&C TechGroup Germany GmbH,ECP3000PV/ECM-1PV     WT,M&C,ECP3000,"Jet-stream heat exchanger for cooler type ECP3000/ECM-1/ECC-1. Material: PVDF. Connections: sample gas G1/4""i, condensate G3/8""i.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,562,1,30,1
Product_01794,93K0520,M&C TechGroup Germany GmbH,Peltierelement ECP2000/3000,M&C,,"Peltier element for ECP2000/3000, 6x6.",Peltier Element,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,492,1,30,1
Product_01795,93K0525,M&C TechGroup Germany GmbH,Trafo Ringkern ECP1000-3000,M&C,,"Transformer for ECP1000/2000/3000, 115/230V, 115VA.",Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,169,1,30,1
Product_01796,93K0530,M&C TechGroup Germany GmbH,ECP1000-3000 Netzteilplatine,M&C,,Power supply board compl. for ECP1000-3000 (replacement for 93K0025),Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,286,1,30,1
Product_01797,93K0540,M&C TechGroup Germany GmbH,"Sicherung 5x20, 1,6A T",M&C,,"Fine fuse 1,6AT 5x20, (F1/F2), from 1995 ECP1000/ECP2000/ECP3000",Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,2.73,1,30,1
,93K0550,M&C TechGroup Germany GmbH,"Sicherung 5x20, 3,15A T",M&C,,"Fine fuse 3,15AT 5x20,",Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,2.79,1,30,1
Product_01798,93S0010,M&C TechGroup Germany GmbH,SP2000-H Thermostat 0-180°C,M&C,,"Thermostat (0-180°C), with over-temperature limiter and low-temperature alarm for probe series SP.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,135,1,30,1
Product_01799,93S0011,M&C TechGroup Germany GmbH,SP2000-H Thermostat 0-320°C,M&C,,"Thermostat (0-320°C), with over-temperature limiter and low-temperature alarm. for probe series SP.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,152,1,30,1
Product_01800,93S0012,M&C TechGroup Germany GmbH,SP210-H Filtergehäusedeckel,M&C,,Filter housing lid compl. for SP210-H. Viton o-rings and flat gasket made of viton.,Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,485,1,30,1
Product_01801,93S0013,M&C TechGroup Germany GmbH,SP210-H Steckadapter,M&C,,Plug-in adapter for SP210-H. Incl. Viton O-rings.,Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,89.5,1,30,1
Product_01802,93S0015,M&C TechGroup Germany GmbH,Heizpatrone SP2000-H 230V/800W,M&C,,"Heating cartridge for SP2000-H, L=160mm, 230V/800W.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,93.8,1,30,1
Product_01803,93S0017,M&C TechGroup Germany GmbH,Heizpatrone SP2000-H 115V/800W,M&C,,"Heating cartridge for SP2000-H, L=160mm, 115VAC/800W.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,93.8,1,30,1
Product_01804,93S0018,M&C TechGroup Germany GmbH,Wärmeleitpaste 100gr.,M&C,,"Temperature resistant heat sink compound, 100g-tube.",Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,33.8,1,30,1
Product_01805,93S0019,M&C TechGroup Germany GmbH,SP2000-H/Alu-Körper für Heizp.,M&C,,Aluminium body for heating cartridge SP2000H.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,57.7,1,30,1
Product_01806,93S0020,M&C TechGroup Germany GmbH,"O-Ring Viton  39,00x3,50",M&C,,O-ring (39) for SP2000 and CLF. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.21,1,30,1
__export__.product_product_46900,93S0025,M&C TechGroup Germany GmbH,"O-Ring Viton  55,00x3,50",M&C,,O-ring (55) for SP2000. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,9.56,1,30,1
Product_01808,93S0026,M&C TechGroup Germany GmbH,"O-Ring Viton  10,00x2,50",M&C,,"O-Ring (10) for SP2300-H, Material: Viton.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.72,1,30,1
Product_01809,93S0027,M&C TechGroup Germany GmbH,SP210-H Deckeldichtung,M&C,,Probe heat sealing plate for SP210-H. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,19.8,1,30,1
Product_01810,93S0028,M&C TechGroup Germany GmbH,"O-Ring Viton  94,00x3,00",M&C,,O-ring (94) for SP2100-H/SP210-H. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.76,1,30,1
Product_01811,93S0029,M&C TechGroup Germany GmbH,SP210-H O-Ring Set,M&C,,O-ring set for SP210-H. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,11.1,1,30,1
Product_01812,93S0030,M&C TechGroup Germany GmbH,Flachdichtung 69  Graphit,M&C,,Gasket (69) for SP2000-H320. Material: Graphite.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,25.1,1,30,1
,93S0032,M&C TechGroup Germany GmbH,Flachdichtung 69   Viton,M&C,,Special viton gasket (69) for SP 2.00H/T for lid seal.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,24.5,1,30,1
Product_01813,93S0035,M&C TechGroup Germany GmbH,Formring (39) SP2000/7AT  PTFE,M&C,,Sealing spiral o-ring (39) for SP2000/7aT. Material: PTFE.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,93.8,1,30,1
Product_01814,93S0040,M&C TechGroup Germany GmbH,Formring (55) SP2000/7aT  PTFE,M&C,,Sealing spiral o-ring (55) for SP2000/7aT. Material: PTFE.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,109,1,30,1
Product_01815,93S0045,M&C TechGroup Germany GmbH,Flachdichtung 30   Viton,M&C,,Gasket (30) for filter element. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.76,1,30,1
Product_01816,93S0046,M&C TechGroup Germany GmbH,Flachdichtung 30    PTFE,M&C,,Gasket (30) for filter element. Material: PTFE.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.68,1,30,1
Product_01817,93S0050,M&C TechGroup Germany GmbH,"Adapterring F-0,1GF  PTFE",M&C,,"Adaptor for filter element F-0,1GF. Material: PTFE.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10.8,1,30,1
Product_01818,93S0051,M&C TechGroup Germany GmbH,"Adapterring F-0,1GF Sonde PTFE",M&C,,"Adaptor for probe filter element F-0,1GF150 Material PTFE.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,15.9,1,30,1
Product_01819,93S0053,M&C TechGroup Germany GmbH,"Adapterring F-0,1GF Sonde SS",M&C,,"Adaptor for probe filter element F-0,1GF150 Material SS 316.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,28.9,1,30,1
Product_01820,93S0055,M&C TechGroup Germany GmbH,Flachdichtung 30  Graphit,M&C,,Gasket (30) for filter element. Material: Graphite.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,13.9,1,30,1
Product_01821,93S0057,M&C TechGroup Germany GmbH,"Flachdicht  1 1/2""Nova SP2500",M&C,,"Gasket 1 1/2"" for filter element SP2500 Material: Novapress.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,11.4,1,30,1
Product_01822,93S0059,M&C TechGroup Germany GmbH,SP2000 3200/PT100  (Ersatz),M&C,,PT100 sensor for SP2000H,Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,166,1,30,1
Product_01823,93S0060,M&C TechGroup Germany GmbH,Thermoelement Fe-CuNi Typ J,M&C,,Spare thermoelement Fe-CuNi for SP.../H320.,Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,71.9,1,30,1
Product_01824,93S0061,M&C TechGroup Germany GmbH,Thermoelement NiCr-Ni Typ K,M&C,,Spare thermoelement NiCr-Ni for SP.,Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,71.9,1,30,1
Product_01825,93S0065,M&C TechGroup Germany GmbH,"Bügelschelle 1 1/4""",M&C,,"Mounting clip 1 1/4"" for heated sample line and SP2000-H.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,17.4,1,30,1
Product_01826,93S0066,M&C TechGroup Germany GmbH,"Bügelschelle 2""",M&C,,"Mounting clip 2"" for heated sample line and SP2000-H.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,17.7,1,30,1
Product_01827,93S0070,M&C TechGroup Germany GmbH,SP2000-H Wetterschutzhaube,M&C,,Spare weather protection shield for SP2000-H and SP2000-H/DIL.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,432,1,30,1
Product_01828,93S0073,M&C TechGroup Germany GmbH,SP2000-H Silikonkappe Meßg Aus,M&C,,Silicon cap SP2000H/210 sample out Material: Silicon grey.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,16.4,1,30,1
Product_01829,93S0075,M&C TechGroup Germany GmbH,SP2000H320C Wetterschutzhaube,M&C,,Weather protection shield for SP2000-H320 and SP2000-H320/DIL.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,463,1,30,1
Product_01830,93S0081,M&C TechGroup Germany GmbH,SP2000-H Verschluss NEU 04/04,M&C,,Toggel-fastener compl. for filter housing lid SP2000-H. From 4/04.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,270,1,30,1
Product_01831,93S0083,M&C TechGroup Germany GmbH,Spannbügel NEU SP2000 04/04,M&C,,Clamp clip NEW 04/04 SP2000.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,41.4,1,30,1
Product_01832,93S0085,M&C TechGroup Germany GmbH,SP2000 Bügelschraube M8,M&C,,Press-Screw M8 for filter housing lid SP2000/2100-H.,"Bolt, Nut, Screw,",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,31.6,1,30,1
Product_01833,93S0086,M&C TechGroup Germany GmbH,SP2000 Ringadapter für Deckel,M&C,,Ring with screw adaptor for filter housing lid SP2000/2100-H.,"Bolt, Nut, Screw,",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,52.7,1,30,1
Product_01834,93S0090,M&C TechGroup Germany GmbH,SP2000-H Rändelmutter M6,M&C,,Fingerscrew M6 for SP2000 connection protection.,"Bolt, Nut, Screw,",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.34,1,30,1
Product_01835,93S0095,M&C TechGroup Germany GmbH,SP2300-H Filterhalter PEEK,M&C,,"Filter clamp for SP2300-H, material: PEEK.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,238,1,30,1
Product_01836,93S0096,M&C TechGroup Germany GmbH,"SP2300-H Gewindeadap. 1/2""-1/4",M&C,,"Thread adapter for SP2300 sample outlet 1/4"" NPT. material PTFE-Ko.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,84.5,1,30,1
Product_01837,93S0100,M&C TechGroup Germany GmbH,SP2000-H/R oder/C Ers.-Ventil,M&C,,"Blowback/calibration gas valve for probe type SP2XXX and SP3XXX with integrated filter, Working pressure: 0,7bar, Connection: 1/4""NPT-DN4/6 Material: SS316, Viton.","Valve, Regulator",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,473,1,30,1
Product_01838,93S0101,M&C TechGroup Germany GmbH,SP2000H320/R-6mm Ersatzventil,M&C,,"Blowback/calibration gas valve for SP2000H320/R with integrated filter, Working pressure: 0,7bar, Connection: Swagelok for tube 6mm od Material: SS316, Viton. Blowback valve SP2000H320/R tube 6mm o.d.","Valve, Regulator",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,316,1,30,1
Product_01839,93S0102,M&C TechGroup Germany GmbH,"SP2000H320/R-1/4"" Ersatzventil",M&C,,"Blowback/calibration gas valve for SP2000H320/R with integrated filter, Working pressure: 0,7bar, Connection: Swagelok for tube 1/4"" od Material: SS316, Viton.","Valve, Regulator",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,362,1,30,1
Product_01840,93S0103,M&C TechGroup Germany GmbH,SP2200 Rückspülvent. /BB-8mm,M&C,,"Spare blowback valve /BB for SP2200-H. Working pressure 0,7bar, Connection: 6/8mm tube, incl. nut and ferrules Material: SS316, Viton.","Valve, Regulator",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,564,1,30,1
Product_01841,93S0107,M&C TechGroup Germany GmbH,SP2000-H320/S   HC-Adapter SDH,M&C,,"Adapter SDH/SP2000H/320 flange version, material hasteloy",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,608,1,30,1
Product_01842,93S0115,M&C TechGroup Germany GmbH,SP2000/V20-T Ersatzschlauch,M&C,,Spare tube for tube pre-filter type SP2000-H/V20-T.,Tube/Pipe,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,337,1,30,1
Product_01843,93S0117,M&C TechGroup Germany GmbH,SP2000/V20T-150mm spezial,M&C,,Spare tube for special tube pre-filter type SP2000-H/V20-T 150mm diameter 40mm length 150mm,Tube/Pipe,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,111,1,30,1
Product_01844,93S0120,M&C TechGroup Germany GmbH,Stützkörper 2 V20/T,M&C,,Spare stabilizer 2 for SP2000/V20-T.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,223,1,30,1
Product_01845,93S0125,M&C TechGroup Germany GmbH,SP2000/V20-T Ersatzspannklam.,M&C,,"Spare clamp 3,4 for V20/T.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10.4,1,30,1
Product_01846,93S0135,M&C TechGroup Germany GmbH,SP2200/2020 Absperrventil   /I,M&C,,Bellow isolation valve /I for SP2200/2020 complete.,"Valve, Regulator",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,610,1,30,1
,93S0140,M&C TechGroup Germany GmbH,SP2020 Ventilsitz/PEEK Einsatz,M&C,,Valve seat seal with PEEK insert for SP2200/2020.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,142,1,30,1
,93S0145,M&C TechGroup Germany GmbH,SP2020 O-Ring SS316,M&C,,O-ring SS 316 for SP2020H.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,24.5,1,30,1
,93S0150,M&C TechGroup Germany GmbH,"SP2020 Rückspülventil BB-3/8""",M&C,,"Spare blow back valve /BB for SP2200 Working pressure 0,7bar, Connection: 3/8"" tube, incl. nut and ferrules Material: SS316, Viton.","Valve, Regulator",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,564,1,30,1
Product_01847,93S1000,M&C TechGroup Germany GmbH,"O-Ring Viton  68,00x3,50",M&C,,O-ring (68) for SP2500. SP2600 Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22.6,1,30,1
Product_01848,93S1005,M&C TechGroup Germany GmbH,"O-Ring Viton  86,00x3,50",M&C,,O-ring (86) for SP2500. SP2600 Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,27.3,1,30,1
Product_01849,93S1010,M&C TechGroup Germany GmbH,"O-Ring Viton 105,00x3,50",M&C,,O-ring (105) for SP2500. SP2600 Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,36.4,1,30,1
Product_01850,93S1980,M&C TechGroup Germany GmbH,Filtergehd.N  SP2000-H/FW,M&C,,Filter housing lid compl. for SP2000-H/FW. Spun glass filter element without filling. With Viton o-rings and flat gasket made of Novapress from S-No.10283,Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,944,1,30,1
Product_01851,93S1981,M&C TechGroup Germany GmbH,Filtergehd.N  SP2000-H320/FW,M&C,,Filter housing lid compl. for SP2000-H320/FW with graphit sealing. Spun glass filter element without filling. from S-No. 10283,Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,944,1,30,1
Product_01852,93S1985,M&C TechGroup Germany GmbH,Filtergehd.N  SP2000,M&C,,"Filter housing lid compl. with viton-o-ring,filterholder and press screw. From S-No. 10283",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,624,1,30,1
Product_01853,93S1986,M&C TechGroup Germany GmbH,Filtergehd.N  SP2000-H320,M&C,,"Filter housing lid compl. for SP2000./320, with graphite gasket lid seal clamp. from S-No.10283",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,780,1,30,1
Product_01854,93S1987,M&C TechGroup Germany GmbH,Filtergehd.N  SP2000/7aT,M&C,,Filter housig lid compl for SP2000./7aT with PTFE gasket lid seal filter element clamp. From S-No.10283,Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,897,1,30,1
Product_01855,93S1992,M&C TechGroup Germany GmbH,Filtergehd.N  SP2000H/SS304,M&C,,"Filter housing lid compl. for SP2000H/SS304 with viton-o-ring,filterholder and press screw. Ab S-No. 10283",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,624,1,30,1
Product_01856,93S1993,M&C TechGroup Germany GmbH,Filtergehd.N SP2000-H320/SS304,M&C,,Filter housing lid compl. for SP2000-H320/SS304 with graphite gasket lid seal clamp. from S-No 10283,Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,780,1,30,1
,93S2079,M&C TechGroup Germany GmbH,SP2600 Filterandruckschr. M12,M&C,,"Filter screw M12 for SP2600, 1.4571.","Bolt, Nut, Screw,",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,135,1,30,1
Product_01857,93S2080,M&C TechGroup Germany GmbH,Filtergehäused. SP2000-H/FW,M&C,,Filter housing lid compl. for SP2000-H/FW. Spun glass filter element without filling. With Viton o-rings and flat gasket made of Novapress up to SNo. 10283,Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,919,1,30,1
Product_01858,93S2081,M&C TechGroup Germany GmbH,Filtergehäused. SP2000-H320/FW,M&C,,Filter housing lid compl. for SP2000-H320/FW with graphit sealing. Spun glass filter element without filling. up to SNo. 10283,Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,919,1,30,1
Product_01859,93S2083,M&C TechGroup Germany GmbH,Filterwatte für Filter /FW,M&C,,Special spun-glass hightemperature resistant for probes with /FW insert. Contents:1000g.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,131,1,30,1
Product_01860,93S2084,M&C TechGroup Germany GmbH,SP2000 Filterandruckschr. M6,M&C,,"Filter screw M6 for SP2000, 1.4571.","Bolt, Nut, Screw,",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,67.5,1,30,1
Product_01861,93S2085,M&C TechGroup Germany GmbH,SP2000 Filtergehäusedeckel,M&C,,"Filter housing lid compl. for SP2000-H with viton-o-ring,filterholder and press screw. up to SNo.10283",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,598,1,30,1
Product_01862,93S2086,M&C TechGroup Germany GmbH,Filtergehäused. SP2000-H320,M&C,,"Filter housing lid compl. for SP2000./320, with graphite gasket lid seal clamp. up to SNo. 10283",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,756,1,30,1
Product_01863,93S2087,M&C TechGroup Germany GmbH,Filtergehäused. SP2000/7aT,M&C,,Filter housig lid compl for SP2000./7aT with PTFE gasket lid seal filter element clamp. Up to SNo.10283,Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,873,1,30,1
Product_01864,93S2089,M&C TechGroup Germany GmbH,Filtergehäused.SP2300 ab 11/95,M&C,,"Filter housing lid compl for SP2300 with viton gasket lid and clamp, from S-No 3296.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,873,1,30,1
Product_01865,93S2090,M&C TechGroup Germany GmbH,Filtergehäused. SP2300 ab12/97,M&C,,"Filter housing lid compl. with viton-plate,filterholder. up to S-No.5031",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,858,1,30,1
Product_01866,93S2096,M&C TechGroup Germany GmbH,SP2000-H/FW Ersatzelement,M&C,,"Spun glass cartridge element FW with Demister, stainless steel, without filling.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,442,1,30,1
Product_01867,93S2105,M&C TechGroup Germany GmbH,SP210-H/SP2100-H Thermoschalt.,M&C,,Thermo switch 160°C for SP210-H/SP2100-H.,Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,61.3,1,30,1
Product_01868,93S2110,M&C TechGroup Germany GmbH,Heizpatrone SP210-H/SP2100-H,M&C,,Heating cartridge for SP210-H/SP2100-H. Length=100mm. 110VAC-230VAC/100W.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,91.1,1,30,1
,93S2111,M&C TechGroup Germany GmbH,Heizpatrone SP210-H/SP2100-H 400V,M&C,,Heating cartridge for SP210-H/SP2100-H. Length=100mm. 380V-440VAC/100W.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,148,1,30,1
Product_01869,93S2115,M&C TechGroup Germany GmbH,Filtergehäused. SP2100-H,M&C,,"Filter housig lid compl for SP2100, with viton gasket lid and clamp and holder.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,770,1,30,1
Product_01870,93S2125,M&C TechGroup Germany GmbH,SP2000 Spannbügel LK115,M&C,,Clamp LK 115 for filter housing lid SP2000H.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,40.2,1,30,1
Product_01871,93S2300,M&C TechGroup Germany GmbH,SP2000/V12-1 Ersatzfritte,M&C,,"Insitu ceramic filter tube V12-1, filter porosity: 1µm, length: 500 mm, 40mm OD.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,478,1,30,1
Product_01872,93S2305,M&C TechGroup Germany GmbH,SP2000/V12-2 Ersatzfritte,M&C,,"Insitu ceramic filter tube V12-2, filter porosity: 2µm, length 1000mm, 60mm OD.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,653,1,30,1
Product_01873,93S2310,M&C TechGroup Germany GmbH,SP2000/V12-3 Ersatzfritte,M&C,,"Insitu ceramic filter tube V12-3, filter porosity: 1µm, length: 1000mm, 60mm OD.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,819,1,30,1
Product_01874,93S2340,M&C TechGroup Germany GmbH,Dichtungsset für V12-1,M&C,,Sealing set for filter tube V12-1.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,21.7,1,30,1
Product_01875,93S2345,M&C TechGroup Germany GmbH,Dichtungsset für V12-2/3,M&C,,Sealing set for filter tube V12-2/3.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,26.8,1,30,1
Product_01876,93S2350,M&C TechGroup Germany GmbH,"Flanschd. Novapress Multi 3""",M&C,,"Flange gasket 3"" ANSI.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,20.6,1,30,1
,93S2353,M&C TechGroup Germany GmbH,"Flanschd. Novapress Multi 3""BR",M&C,,"Flange gasket 3"" ANSI. with hole for BR Material Novapress","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,28.2,1,30,1
Product_01877,93S2355,M&C TechGroup Germany GmbH,Heizpatrone DIL-1/H  230V/800W,M&C,,"Heating cartridge for DIL-1/H, L=160mm, 230VAC/800W.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,107,1,30,1
Product_01878,93S2360,M&C TechGroup Germany GmbH,Heizpatrone DIL-1/H  115V/600W,M&C,,"Heating cartridge for DIL-1/H, L=160mm, 115VAC/600W.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,108,1,30,1
,93S4000,M&C TechGroup Germany GmbH,SP2000-H/DIL Injektordüse Edelstahl,M&C,,Eductor for SP2000-H/DIL incl. O-ring.,Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,299,1,30,1
,93S4002,M&C TechGroup Germany GmbH,SP2000-H320/DIL Injektordüse Edelstahl,M&C,,"Eductor for SP2000-H320/DIL, incl. gasket.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,366,1,30,1
,93S4003,M&C TechGroup Germany GmbH,SP2000-H320/DIL-BR Düse,M&C,,"Eductor for SP2000-H320/DIL-BR, incl. gasket.",Filter Housing,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,366,1,30,1
